0 335.754 0.0 382.40812926038143, 1 239.3681812250751 -28.039962611324864 384.606715218674, 2 270.24942257766907 -50.86714072327001 12.741599256611664, 3 253.8715709166379 0.6028294145882285 -362.16493146939115, 6 432.13936754531585 28.039583331369368 380.2095411824373, 7 456.451706422821 -12.027302180500172 1.9580698348399324, 8 463.6654545357709 44.95991340563002 -370.3825022306562, 12 321.4947343402702 -82.82146773044231 591.4353112539651, 13 336.10125966038436 -229.94765957433043 755.9966231702874, 14 289.5569036944642 -325.27667886009783 720.2119159448123, 15 307.58533671272113 -348.8668842807165 822.6126314910377, 17 445.01178990339173 -192.58620164542424 738.6213785182119, 18 535.2866756730342 -106.46896215324566 508.3099568811285, 19 529.4193001726725 -164.56656180265762 252.29394373509115, 25 222.2979570752703 -220.07234422731494 715.082494986578, 26 126.45063898082779 -197.42130414700796 489.19534942074654, 27 157.66673414479865 -322.50764829905427 565.9152211675844, 
0 338.506 0.0 390.730843317135, 1 241.62409142215984 -27.86539641295043 393.032622132791, 2 279.0928583684131 -48.74267857816234 18.718611325721838, 3 260.0073677452407 4.880828102915643 -354.2978666090799, 6 435.38746771439105 27.865039736779163 388.4290669467219, 7 462.3373888250594 -13.354056632263166 8.259127325174802, 8 473.015703916862 41.18614818235896 -365.26490570553113, 12 326.9046044191936 -86.70824956200751 597.8765549262041, 13 343.2142904109714 -238.03822581601173 758.4931816737751, 14 295.62170113451697 -332.42818914398634 720.6973996715928, 15 314.3954283536602 -356.43205753695327 822.4476768233851, 17 451.57035657652693 -200.55053300597658 742.379444631888, 18 538.3356690702656 -111.24203934855211 513.796546166091, 19 534.3946961908391 -163.7362323656338 255.6944623463143, 25 229.40081486892427 -226.46001118637815 718.4213459509692, 26 129.07911300899485 -192.74150274090164 495.1030526356495, 27 134.82154648270526 -320.96064348528984 569.1919869623091, 
0 338.50800000000004 0.0 390.16975847844225, 1 241.6479228052654 -27.69183225228347 392.3956036952912, 2 279.29569419864276 -48.908343762367934 18.137545609437666, 3 260.43065325127424 4.8563629184149875 -354.2935249038084, 6 435.3676760531571 27.691463621283987 387.94391262472476, 7 462.4906662582826 -13.754067858896477 7.941380719758968, 8 473.29312142458866 40.7785865452728 -365.26490570553113, 12 327.0353560073758 -87.10804700076818 597.0605371083179, 13 343.0466274972187 -238.4830867058506 757.4558498671277, 14 295.4529943001216 -332.7565445772715 719.3087204147082, 15 314.2655424381768 -356.47774156548326 820.9443392386872, 17 451.3224933851782 -201.0603496115719 741.4690352671093, 18 537.8980491835162 -111.781519980117 512.8854047667692, 19 533.7758476113316 -163.4066917140632 254.50000677014526, 25 229.76476121778762 -226.96109989623312 717.4331042901074, 26 134.30968261912295 -191.32812563205562 493.21879842212894, 27 134.86269878944495 -319.6583605342967 567.5296433742569, 
0 338.51700000000005 0.0 390.4165942948494, 1 241.27965829038385 -27.152727327407796 392.43692918914445, 2 278.6344932192943 -49.02961500832237 17.215801972361078, 3 260.47439550122226 5.339572446064636 -354.26292422446517, 6 435.7539384136794 27.15236828885381 388.39625631082123, 7 463.09305771672064 -14.030621674283296 7.675963120841573, 8 473.50251480834675 41.41984154377114 -365.26490570553113, 12 327.05734608137345 -88.67541980719092 596.5776876978541, 13 342.91920282053417 -241.88495233933435 755.8942916553531, 14 294.9185390491867 -336.0970787548731 717.4161024516841, 15 314.7030510237826 -359.7894026525071 818.762227053629, 17 451.32895193151114 -204.8175421440509 740.3375870655191, 18 537.9165982504782 -114.4635128507903 512.1357495679356, 19 535.0338370320807 -163.52138030764323 253.01826080614245, 25 229.63473749451077 -229.03385988196453 716.3206467678008, 26 132.85109693593995 -187.41263834856875 493.72297811446543, 27 117.73981578477924 -318.67363188509466 567.420288050768, 
0 338.51700000000005 0.0 389.8033471321237, 1 240.50892731215515 -25.804390571188037 390.90630906068566, 2 277.496070673672 -48.55459862446125 14.08954048043256, 3 260.9995247806691 8.021446561260632 -353.55261723372905, 6 436.5246583911349 25.804026363119764 388.7003774548908, 7 464.32673266239084 -14.090027634997114 6.592852644106017, 8 474.4915628133415 42.58626406165743 -365.26690570553114, 12 327.2287265423958 -94.47997264327779 593.1440490023715, 13 341.69388367853685 -253.02986403580434 748.8349682171113, 14 294.1441781330799 -347.7935314952348 710.0385408774225, 15 316.538181854925 -371.03454978324305 810.760647634645, 17 450.7346521394086 -216.2600649036035 735.9300286307989, 18 538.5970636012125 -121.9416199696669 511.0465443387899, 19 536.9736661604597 -163.50798237415583 249.90382721836863, 25 228.62090395299842 -237.56987464078554 708.4535513960593, 26 134.3164236003216 -187.75690359745764 490.03729003093054, 27 87.08614843031717 -326.43278131905566 559.8240233036254, 
0 338.523 0.0 390.2389650477246, 1 240.36654914215455 -25.6251769910324 391.9164371179877, 2 278.7043637388562 -50.40559062513577 12.953395190598542, 3 261.4801697640413 6.451410315148024 -353.4899603547128, 6 436.6790753110297 25.624822456281645 388.5614946939536, 7 470.1270218295846 -13.002893434937178 5.688937404498802, 8 476.42483083774187 44.628694118265756 -365.2679057055311, 12 327.9887813148371 -96.73033720168554 592.0274727017404, 13 341.8874548478771 -256.5542590194293 746.3128322689547, 14 293.478332305263 -351.26400248725133 705.9500955935648, 15 316.354751716088 -375.24124170023197 806.5518286986357, 17 451.0737827527872 -220.24926216425274 732.8065926415923, 18 537.6861790257385 -125.81705999654983 508.03536817102395, 19 536.2871784016777 -166.12216318547235 247.14137147255929, 25 229.1742979741393 -239.77417253539159 707.3600079046973, 26 136.78942743896945 -181.29830044529427 493.4256512291373, 27 70.13344020884182 -320.1023828598993 546.5981987405733, 
0 338.56500000000005 0.0 384.36293358811827, 1 238.9790291204723 -26.224170945441685 384.87271656933956, 2 278.09058513489276 -55.14549917775901 1.7908839664060565, 3 264.62130649928895 -2.1031114773994375 -365.82350693377487, 6 438.150534373203 26.223795674577435 383.85314696939156, 7 473.0387969539046 -5.62316173040314 -1.367586932728841, 8 478.5426663707906 61.44749816205612 -368.03190570553113, 12 326.7520999256608 -100.77966258789962 584.1399351194685, 13 342.28038335195737 -264.64334900388 733.6857409329872, 14 292.8322206847797 -361.0517580099443 688.9032056239422, 15 317.37101779791846 -387.53486862983345 789.1552739372881, 17 453.36515202390973 -227.75103113527112 721.3917161673195, 18 544.7731410434541 -132.3006670075 496.72017190139843, 19 544.6945547879052 -171.0829799190509 235.10944295004197, 25 227.683803138874 -247.04223418874693 696.4774658806067, 26 131.79199417798688 -186.35793288066074 489.1058359026474, 27 54.25953302497089 -326.70217615928937 541.6590990974486, 
0 338.64099999999996 0.0 383.9781135997927, 1 237.99982360513212 -24.060343941334192 385.26490521579586, 2 274.10372827038674 -54.232990302334855 2.4064000409219375, 3 262.6104050510272 -2.7588610547271344 -366.1047393180608, 6 439.2817140642173 24.059970370659073 382.69132324215246, 7 469.3536851974784 -7.199633655541547 -2.031770786782829, 8 476.64581732828105 60.8697198238 -368.03290570553116, 12 326.82562769639543 -101.3307995024694 582.9868814689576, 13 341.38195188581096 -266.2960035958768 732.1530650087334, 14 290.7083842114438 -362.38341407852164 687.7271747933371, 15 317.982228988637 -388.02105483054424 787.6555495012024, 17 452.6044045148566 -231.1893616652848 719.710964101617, 18 540.5144161085597 -133.3134592950886 497.2532052679715, 19 540.8041623700828 -166.98024446555576 235.76815956487854, 25 226.32560665277546 -245.91244980005837 696.1912038903176, 26 125.01895978729243 -178.47200893290244 497.19227982988747, 27 22.5704462884774 -321.10506102414803 541.9378959773928, 
0 341.318 0.0 384.4701152015761, 1 240.64079654335066 -24.2370567463492 385.54731644690224, 2 276.55155804867354 -54.14824728984475 2.4856591201696574, 3 265.6567486641226 -2.058283232216695 -365.82177926972753, 6 441.99472772119924 24.236677835903777 383.3929134067599, 7 472.29215984491645 -6.685571174732971 -1.5310232497703282, 8 479.4730479861305 61.35694948393929 -368.03790570553116, 12 330.906470350851 -102.48916784319809 582.9484646770393, 13 347.50489755646316 -268.444834394156 731.6500165424077, 14 297.9111450474814 -364.60658979174264 687.8229226135313, 15 326.8518534488654 -390.1177793475107 787.4444025568807, 17 458.21779311888696 -232.6917496694935 719.460345853254, 18 543.3954149448598 -132.3885888453421 497.89735961910884, 19 543.8439232223014 -163.71391674478792 236.94107956573356, 25 231.84226689758447 -248.1131139100521 695.7345554443705, 26 127.04424698196226 -179.36402971837393 498.79331140353025, 27 15.310614108278173 -322.6023852310122 546.1636382820179, 
0 341.318 0.0 383.49167273122737, 1 240.92208348734232 -24.616051594431934 384.0816868729829, 2 281.77073311266236 -53.662228875870355 0.04756303941155693, 3 266.8062438471274 -1.763756644380038 -367.6227400768539, 6 441.71346878162535 24.615670494967947 382.9016613935463, 7 474.13436156473756 -5.328518659206537 -2.100925165033459, 8 485.420297849874 63.35690128541469 -368.03990570553117, 12 330.9539101321485 -103.32107790290777 581.0969824621745, 13 347.45574144108247 -269.91898488268396 729.0916097168723, 14 297.5219278658196 -365.8573592119508 685.3311616200018, 15 326.6024644505384 -390.59232905038834 784.6217628703915, 17 457.87413113928517 -233.95063125936286 717.5506239858231, 18 543.1482711601127 -133.0188912944516 496.9671327710571, 19 544.2115115517878 -162.33365849789075 235.72151534194734, 25 232.1933867812345 -249.33642580175263 692.9776309226878, 26 126.40950505537745 -178.53975148995977 497.52020268066997, 27 4.3266758820070095 -320.152611079123 547.1690584937727, 
0 341.318 0.0 382.7127114967134, 1 241.44310647205097 -24.7825755763783 384.14049796623146, 2 284.0366763624872 -59.186641915099855 4.284326853452399, 3 267.8213028707824 -10.067989860630604 -367.5370253130386, 6 441.1924619712729 24.782206472405566 381.2849303889634, 7 479.0716264947342 -9.16815676690743 -1.5901437523862683, 8 484.6530602983514 59.033340783676906 -368.0659057055311, 12 331.4694297209147 -102.51015541756277 580.3329311784671, 13 347.5897014529062 -268.29176497255634 729.3720702871954, 14 297.4864356822518 -364.04572204674156 685.0189143619539, 15 325.5535527750047 -389.1722845134748 784.5378386094392, 17 457.5188150279704 -232.8749117347056 715.5672714061284, 18 542.3472089302679 -133.36062466143562 492.012548527979, 19 543.2685346024435 -164.28049666049708 236.21001328293835, 25 232.98881354896062 -247.06621037506739 693.940720941283, 26 127.66712905983985 -170.35048044850765 498.0464449465817, 27 6.587561612797231 -306.3734985275918 536.2611497401173, 
0 341.318 0.0 382.84427140303535, 1 241.5350517046466 -24.928864443413016 384.37943953484194, 2 284.57946236558905 -58.829511537158325 4.423668073018803, 3 268.12108767512194 -10.041399835015312 -367.4321595814772, 6 441.1004974651262 24.92849665404883 381.30911288707955, 7 479.1244060572202 -8.666527050173272 -1.810094235350391, 8 484.6396156148084 59.31747475842043 -368.0659057055311, 12 331.57216311485973 -102.5843675134573 580.4111320983402, 13 347.2757851042662 -268.6682259440433 729.0435939350182, 14 297.38338166709644 -364.3776497610272 684.0923650931231, 15 325.05783221236027 -389.97665252867273 783.7628990856595, 17 457.2064686315674 -233.1955784124411 715.0586711174869, 18 541.8416598471529 -134.0580185328524 491.57807204029984, 19 542.8667309809014 -165.60000048695835 236.33752330757193, 25 232.89317839444516 -247.39739418384443 693.5609627475958, 26 128.17648132408067 -167.9044076373842 496.6861808321272, 27 7.336167679848359 -301.5475128125977 523.3113326309815, 
0 341.317 0.0 382.9161364584048, 1 241.56397416262746 -25.019915981823374 384.50877755590784, 2 284.80931960827627 -58.65702608994131 4.500306870958809, 3 268.1792375274521 -10.044188688978295 -367.35245949952173, 6 441.06958177755075 25.019556304765082 381.3235066239653, 7 479.21980258956563 -8.475268523058233 -1.915850848888283, 8 484.64938852963456 59.443739242335155 -368.06990570553114, 12 331.6088770344182 -102.6685360454542 580.444478227673, 13 347.08491126515236 -268.975010649781 728.8348760103326, 14 297.3182703672579 -364.6706356868236 683.591954043986, 15 324.7742387439562 -390.5071122733277 783.33895986848, 17 457.02181378968885 -233.44650312328287 714.7771669582872, 18 541.5537234459773 -134.4462420110344 491.3635838106877, 19 542.706832597718 -166.27305045557796 236.4005708990121, 25 232.79854477131366 -247.70283585490074 693.3078371793832, 26 128.40892267946813 -166.90221296827326 495.82764680434286, 27 7.6329113735977785 -299.31340664742976 516.5589945784034, 
0 341.317 0.0 382.4688604022133, 1 241.63152077873542 -25.873703938125537 383.63347142422356, 2 284.26694000238376 -55.19453537532267 0.13696501667419625, 3 266.8449762228084 -3.5053590546598343 -367.8304777067442, 6 441.00207514436994 25.873343648816544 381.3042519752803, 7 480.4699001573508 -5.256692731910903 -2.7221270060869074, 8 491.3370938777631 62.86447942704555 -368.06990570553114, 12 331.5248189100363 -102.38538290855783 580.1348458673435, 13 346.59503032297204 -268.72981355038314 728.8306161756633, 14 297.08285731375685 -364.5188922559713 683.8762245905858, 15 323.75911539788575 -390.4896771166417 783.8915287233534, 17 456.80036787992543 -232.78476113595426 715.3471734535793, 18 541.6141670081306 -134.9521467861265 491.21598591535576, 19 542.2636818521441 -169.26248755093965 235.8021419800566, 25 232.33345338984958 -248.04369843577598 692.4122542321289, 26 130.05285301783377 -167.16771827174085 489.1146424888608, 27 13.64066704179055 -300.49089483448853 507.1749334810878, 
0 341.317 0.0 381.21427219422014, 1 241.39685980863757 -25.31462304602118 382.11400235531255, 2 285.59110970044924 -54.7682564913751 -0.03587393957934637, 3 273.3998521949916 -2.4227672625850687 -366.5283793230527, 6 441.2367215753744 25.314268145432834 380.3145525276891, 7 479.61976679560007 -6.927501373852834 -3.468575781902814, 8 492.0997389914913 60.422561194222 -368.06990570553114, 12 331.9234550087109 -103.42140402599884 578.2196536514296, 13 345.95507245292794 -270.2196646496659 725.2970220653943, 14 296.8015864833407 -365.9384617674134 679.058021180838, 15 323.1735394282534 -391.3774988031681 778.7472230922189, 17 456.3604875089219 -234.17058541395463 713.4137430155575, 18 540.5668027046084 -136.45316663365577 492.78538925884186, 19 540.5292611522876 -169.48925363924118 233.01795446980123, 25 232.61822498935857 -250.1324283954694 688.3197982501771, 26 140.85860119574508 -168.57509271723308 482.5458781943513, 27 21.88219852258527 -299.96673857222015 496.44079227033524, 
0 341.317 0.0 381.21877485594706, 1 241.39211471660224 -25.324142404242156 382.1126014576292, 2 285.607228547906 -54.79800179903428 -0.034344992196054136, 3 273.42264786672456 -2.438246139871694 -366.51786086848, 6 441.2414534412451 25.32377665091364 380.3249547134017, 7 479.6547133782218 -6.9362548588007655 -3.4468253500202195, 8 492.1095569367761 60.401710926009414 -368.0709057055312, 12 331.9241817695753 -103.43572927049848 578.2203107883442, 13 345.96496407854863 -270.24683700931695 725.2802527007791, 14 296.8178942703084 -365.970808575594 679.0330008248955, 15 323.1856273435582 -391.41289804825976 778.7203714062291, 17 456.372376638063 -234.18560496942925 713.4070837258048, 18 540.5696616197931 -136.4518583268045 492.7975370874488, 19 540.5394994877622 -169.48614314989055 233.01840724983975, 25 232.6230220480474 -250.17022654755806 688.2989773577069, 26 140.8735813141717 -168.62800369358706 482.52209324133474, 27 21.916115008215627 -300.0266716987318 496.4049286035062, 
0 341.326 0.0 381.54561205689146, 1 241.6312483805301 -25.44188183487004 382.46385889754464, 2 286.0662283974418 -53.83995397770012 0.3991735054844412, 3 273.48130333321 -1.4506081851079955 -365.95461025663695, 6 441.02035408915947 25.44152188015052 380.6273704738434, 7 479.32533163874655 -5.962160910999586 -3.444337914457776, 8 492.1841923152537 60.07566902318533 -368.0709057055312, 12 331.64039885667614 -104.11598279667369 578.1619525164424, 13 345.3854772230473 -271.6257227734317 724.3532603785718, 14 298.12964848131816 -367.4995289367281 677.7489487941104, 15 324.8532042534312 -393.39743027046165 777.4641728285808, 17 455.50629843740137 -235.24801813264722 712.3315886607743, 18 539.8206717770964 -138.30302811442536 491.76243578446207, 19 539.4911069518118 -171.7937838088714 232.91464975151797, 25 232.7926738893783 -252.1868921058748 687.2481915611413, 26 147.40223664475758 -170.11796478238858 479.4017110165168, 27 28.56628867905465 -297.5177249930024 482.2627002323962, 
0 341.35299999999995 0.0 382.69950230191176, 1 241.30856347568414 -26.97093522780664 383.3227499869162, 2 288.0305711501683 -57.69942631508236 0.9664633292207441, 3 273.60697406677417 -3.483490898188194 -365.1156141513524, 6 441.3970501962067 26.970553484190052 382.07625826906207, 7 486.05591346925814 -6.276889646853732 -0.38691183477192226, 8 493.05470940014186 58.410373285077966 -368.0709057055312, 12 331.70904473886 -106.21176318462855 579.0159430790686, 13 345.46883237174563 -274.9619564708708 723.1808413396263, 14 299.20524618238926 -371.4150433320747 675.2153568352544, 15 324.7811599679645 -397.8216502546877 774.9402760823386, 17 455.60910686699054 -237.52410452274452 711.13256962315, 18 538.4544222730068 -142.2497618211055 490.94234858387637, 19 538.9299568739194 -177.16753940619722 233.48445990771296, 25 233.1067034147873 -256.7032958320191 685.6443281117586, 26 153.20976926126735 -173.29790070515963 476.2631306323589, 27 30.233496905231164 -293.73095535339434 456.90491188880543, 
0 341.379 0.0 381.54611554806536, 1 240.47284420275292 -26.072085808564612 382.5295417413033, 2 284.12712125797333 -57.51331278757799 1.0724812775762302, 3 270.71627701424984 -4.643565611742417 -364.82781263379957, 6 442.2847513492445 26.071707097018667 380.5626963015849, 7 482.4658887167392 -8.186633874643874 -1.1059131697957696, 8 490.0960003835935 55.660152542811915 -368.06990570553114, 12 329.68725779455434 -106.44034533407054 577.2796145235649, 13 341.5488938270634 -275.3945459724802 720.6348676710367, 14 295.087430514855 -372.21435101990244 672.4628267285162, 15 320.80260104961195 -398.8056395638787 772.579107375108, 17 452.2874031348858 -238.9040573687598 708.4798070116937, 18 533.5845372753644 -144.8859518938575 488.0469161525359, 19 533.6278658379879 -179.71722750253713 231.23963003883307, 25 229.1348677866772 -256.91711179387926 683.1587576326677, 26 151.92135917168537 -174.59877789831657 472.3321505964469, 27 31.687014442789575 -293.83466704287565 440.6075319772076, 
0 341.39200000000005 0.0 386.03597801135896, 1 241.10868537928516 -25.28244986118086 388.2769364203646, 2 280.93270216597284 -54.149591429270345 7.589722868427884, 3 265.21825189082676 -6.711286865598254 -365.6934698878353, 6 441.67488733129477 25.282090827317003 383.79503239205445, 7 478.705765255723 -7.4476618598919515 0.4148918236949726, 8 494.1022859957578 55.22132661367412 -368.06290570553114, 12 327.34400123890515 -105.22818835611884 583.1793060228063, 13 337.1287419420144 -274.6287375340974 724.5947051645153, 14 291.4268110398047 -371.26997339320144 673.5806720419064, 15 316.94266098172386 -400.3736674419225 774.0358032775071, 17 447.64510408386354 -239.04452264670348 709.5846991939547, 18 531.0317842513184 -149.41096928691647 487.08833591604395, 19 532.8668797620669 -187.15377973472914 232.19261291566733, 25 225.54813013420437 -255.8947787557824 688.3930640335373, 26 147.73672102930146 -171.33889400300217 474.622860471342, 27 26.504916386551884 -277.110434569982 414.0068687810911, 
0 341.408 0.0 385.166008685592, 1 241.40657288429932 -26.725440308604213 386.4443706486126, 2 287.0415319936561 -55.544795707311124 6.6220611016161115, 3 266.56753574816184 -8.929709524342655 -365.59212785112294, 6 441.4090146350598 26.72509021665193 383.8876572760824, 7 479.0889694069216 -6.9090729844887875 1.0360776629927955, 8 492.3398966498561 54.785159741832345 -368.06290570553114, 12 326.728057820765 -107.2302555392541 582.2300157587486, 13 336.78590403666294 -277.8333844281783 722.4718243587554, 14 292.4070911831078 -375.1211278467856 671.3884997440105, 15 317.0997339338583 -404.1902428305468 771.8912563182951, 17 447.04028439681736 -240.72947392985952 708.0960429764596, 18 530.3389329203746 -151.58403682151854 486.97896010053745, 19 535.1524212124862 -190.00294517501675 232.77662801253672, 25 225.42493272431972 -260.81500802234586 685.3348172925828, 26 148.38695467665593 -177.36818166988252 470.7384938189877, 27 22.478978841744663 -272.0533868773961 384.04840650607645, 
0 341.437 0.0 384.0115808671058, 1 241.2187769547295 -27.669809018359345 385.75314405471426, 2 289.55268800998266 -56.445593145702944 6.935254416600287, 3 268.7071188584069 -10.098180311467985 -364.3539443918376, 6 441.6548093266221 27.669470748284546 382.2700244152995, 7 478.77317953190067 -9.409562268830115 0.4806124502168245, 8 493.5368995089051 49.74564621142784 -368.06290570553114, 12 327.436336975378 -109.14913418699808 581.1238231842415, 13 338.4339736838686 -281.59162778374076 718.7182351660035, 14 294.25621518495444 -380.58624670757695 666.4841812588629, 15 317.15328918097765 -410.8805826124851 767.2607076813226, 17 449.13749676168595 -244.32109374365402 703.6177144652845, 18 529.1782178602708 -160.90857488384512 481.6607329728725, 19 533.4248757905289 -206.47765202068553 224.28640342302498, 25 226.548381664177 -265.7155061780706 681.0522479795186, 26 151.0802414510017 -182.98033425586866 461.8839181441246, 27 42.21636578245932 -270.9818008291125 336.18966139819537, 
0 341.44899999999996 0.0 383.6097521676739, 1 243.30836171589112 -29.91810520972984 385.4538243125107, 2 293.3744302962629 -57.64343295141764 8.602888263273883, 3 269.4950576875773 -12.155115045498746 -362.6431933465008, 6 439.58922982992027 29.91776259203274 381.76569599032376, 7 483.76861711358424 -9.620023433612346 1.0301557493343694, 8 493.983303350276 45.444432160559444 -368.06290570553114, 12 328.39905820703694 -109.62268666441284 581.3280700070152, 13 340.47689226772206 -281.77671353402945 718.4758923063196, 14 299.6286337545779 -380.28668542938954 666.0530557140114, 15 320.654081083817 -413.0905181075283 767.1879280419569, 17 449.228986817649 -243.1247520525494 702.4892421458953, 18 527.7816724343302 -164.15051102872448 479.99553270849486, 19 532.3760996451339 -214.4387497574537 226.39770573640595, 25 230.16335319586938 -268.02007275555343 680.1781779920393, 26 155.39372386391145 -183.98494249586977 458.4833431586903, 27 63.523671925615645 -260.5726945161321 295.86908845176396, 
0 341.45399999999995 0.0 380.67260007618, 1 245.36862012607156 -31.566098750892067 382.2656041411694, 2 296.31515158880546 -59.29426018929608 9.296946092276983, 3 271.20999029052405 -15.18217255093839 -361.37304125650024, 6 437.53901615390964 31.565763891038795 379.0796012712853, 7 482.2262274908203 -12.154656428247606 1.312639018672769, 8 492.67677608015674 38.47191729914972 -368.06290570553114, 12 328.20868997876516 -105.92088125097283 579.9170678645578, 13 341.79142687761805 -274.2851847967096 720.1965771333421, 14 302.92224947618723 -372.1900909137669 668.6794997163483, 15 321.89714846585787 -404.98460032319815 770.3284340754574, 17 448.7061390760532 -235.07882774694642 702.3295180360074, 18 525.0113623784728 -163.17283803794933 475.2906833927386, 19 527.1371321405654 -220.58112439528256 226.8495869175809, 25 232.94824043525733 -263.0267942301016 681.0566017640017, 26 162.5061617677485 -177.18711383092497 455.3135502685697, 27 92.38427104745551 -253.84798476118033 268.9519578746619, 
0 341.461 0.0 380.9348836634326, 1 245.92000559451478 -33.916093131314796 382.5130721162265, 2 298.3170609787993 -58.98307946653348 10.018885790400361, 3 272.4349239333229 -14.573951537709974 -359.5853881616941, 6 437.00165359276764 33.91575765554853 379.3567017245355, 7 482.9479097157032 -14.155211663626119 1.2737802302799537, 8 499.73567891337404 33.42917438439683 -368.06290570553114, 12 327.7908873831558 -106.13092581756416 581.0104258972856, 13 342.9302833616946 -275.57883208343566 718.7418542649809, 14 306.2191530230336 -373.3766574155534 667.7142258789238, 15 323.3784449871899 -406.5278663607352 770.079220617125, 17 449.1581893904754 -234.06849235581154 701.476462861423, 18 524.6247463553551 -165.80464498129646 473.5699592613599, 19 524.6915986741938 -225.694768887736 223.52393165050472, 25 234.47143354177152 -267.9383805229844 677.5785404692756, 26 166.66042379086176 -187.9236900998526 442.5921037240502, 27 108.88134419175253 -263.99572788133764 226.00218498810722, 
0 341.461 0.0 380.5499578490624, 1 245.06034538794654 -34.44806285665279 382.1143909016752, 2 302.5112999178925 -61.49194059589287 11.66427331887985, 3 277.03337909883123 -11.403452501190174 -353.53632568019594, 6 437.86130889026856 34.44772430830754 378.98553123548646, 7 486.3112059319277 -20.54695774212658 2.654223525686575, 8 502.4504427195677 24.43391685995215 -366.6083820467982, 12 330.01205648667667 -107.21546911988122 580.3289163114562, 13 346.6268864766679 -278.0433973969131 717.9026782799128, 14 310.33843701961445 -376.1275493209738 668.155492214797, 15 326.6160907880605 -407.88917988669994 770.9260058951427, 17 452.8404946457868 -235.90262458365402 701.4680055412002, 18 526.3029005442453 -168.89127244189876 473.2873301131372, 19 525.5317109795186 -230.42509550677212 223.02632684941074, 25 238.4478726339713 -271.9376831145569 675.8518210888617, 26 179.9383856695316 -195.5884409141208 433.85322769898363, 27 130.182017051546 -273.94295362238944 212.86299982425834, 
0 341.45399999999995 0.0 380.5459578490624, 1 244.7390011894277 -36.185440752798286 381.4473460509702, 2 304.0259904736014 -64.88655226951853 13.314104268931771, 3 278.4052657317645 -9.40148327515999 -348.01371463994775, 6 438.1686710923349 36.185083531407344 379.64456480477116, 7 487.9353840566871 -23.315356135594016 6.053478873835559, 8 504.18269977426326 22.816573035311336 -361.87528839879286, 12 330.88982416988927 -109.6176631524009 579.637805206617, 13 348.0571827480703 -284.1085694735462 713.9504706035957, 14 312.66023799194863 -382.75346322776215 665.378002228523, 15 327.6733706740624 -413.61318100683377 768.5605399375688, 17 454.5165723367949 -240.5642754525905 700.7458100545555, 18 528.5917835846649 -175.10234165144908 473.62401205871055, 19 524.0521408140057 -241.08611226819625 222.1049261183295, 25 240.14173595842374 -280.16713550239444 668.5505361588857, 26 188.36750783800187 -214.5061346067783 416.46006650273085, 27 161.84673164492327 -301.5925691376554 192.01255449843103, 
0 341.44899999999996 0.0 380.5189578490624, 1 243.82998526162237 -37.092306473700084 380.2209233284394, 2 304.9756222440444 -63.75005749370011 10.932492423701035, 3 278.42962344741653 -5.630642844545264 -348.7838716227909, 6 439.06768845731466 37.09196129079838 380.81697766369905, 7 489.3537284559253 -21.614914899504555 6.559415324548695, 8 505.70559739046735 25.224701241994268 -362.3842454098303, 12 329.99470050757105 -113.84449557084696 578.57874617739, 13 348.73353089460966 -292.67981122058836 707.7691508597344, 14 313.9179926310613 -392.7516692828052 659.0395600517676, 15 328.79158720517177 -423.4862400765744 761.9589543992118, 17 455.40144667181954 -247.80699451581322 697.0435538119503, 18 529.8522671532927 -183.51178840556244 471.77702901197006, 19 525.2733054555274 -250.74305450625369 215.16488060481913, 25 241.10079588064403 -290.78033361559875 660.5970351759137, 26 198.9104172574708 -234.11558522876624 403.4832124091341, 27 178.92832479699345 -322.6609797496221 173.7213824012848, 
0 341.44100000000003 0.0 380.5189578490624, 1 243.62250660813146 -36.830277932324385 379.3749515384716, 2 304.9248796538227 -65.80965246578701 11.641105416619666, 3 277.7915300455947 -7.98338792458614 -351.21862606622756, 6 439.2591329740181 36.829951539273445 381.66295018743006, 7 491.5300507830807 -22.780017823314807 9.364648746202135, 8 507.097743688026 21.77557062102852 -363.92053331338116, 12 328.4887392153572 -117.70534455105869 577.0247006422663, 13 347.1974372630124 -300.20895376193 701.6434354079673, 14 313.3471850063214 -400.709514049017 651.6374097395934, 15 328.1152339724669 -432.022375249647 753.8930250503607, 17 453.5065478781569 -255.36514087695477 691.4166919782298, 18 531.3671401621011 -194.44086534139024 465.751794065994, 19 528.4703128257049 -259.0006760489165 209.5276247196539, 25 241.10893219357843 -298.7892118814093 653.878553723576, 26 208.41066974907542 -246.87414614287158 395.9256945931419, 27 189.14310552949877 -333.7558183831973 167.54883166613547, 
